"","AI_trustworthy_chr","task_difficulty_chr","AI_help_count","Feedback","StartDate","Duration (in seconds)","Finished","ResponseId","PROLIFIC_PID","mTurkCode","year_born","gender_chr","education_chr","Group","Consent1_chr","Consent2_chr","Attn_check1_chr","Attn_check2_chr","age","college","male_num","AI_trustworthy_in_num","Task_difficulty_in_num","AI_help_percent","One_AI_bar","One_AI_nobar","Five_AI_bar","Five_AI_nobar","Five_AI_ABC","Control","AI","One_AI","Five_AI","bar","nobar","attn_check1_num","attn_check2_num","attn_check3_num","attn_check_sum","attn_check","avg_conf","avg_time_spent_per_Q","exact_match_answers_sum","synonym_answers_sum","present_answers_sum","category_answers_sum","response","image","conf_resp","time_taken","image_accuracy","exact_match","synonym","present","category","values","ind"
"5681","Somewhat trustworthy","Somewhat easy",7,"I enjoyed taking part in this, some of the images I was unsure about and mainly used the AI when uncertain.",2020-05-12 13:41:05,"570","True","R_1eKN3xpTROzop68","5db303e4863031000b5f0311","635862",1969,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",51,1,0,4,2,0.28,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.691666666666667,16.8915,14,15,17,18,"partridge","ruffed_grouse_resp",0.2,13.503,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5682","Somewhat untrustworthy","Somewhat difficult",5,NA,2020-05-12 13:40:50,"600","True","R_2EGp5jElDvIx2Fc","5b530aa34a062f00015e2f7c","541980",1982,"Male","Some college","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",38,0,1,2,4,0.2,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.5,18.365375,9,11,13,17,"quail","ruffed_grouse_resp",0.2,16.928,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5683","Somewhat untrustworthy","Somewhat difficult",12,NA,2020-05-12 13:34:37,"1002","True","R_2SkQD8P80QCBZPJ","59a3aa40bfd73c00010ea452","6816",1982,"Female","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Detailed",38,0,0,2,4,0.48,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,0.933333333333333,31.271125,11,15,17,17,"ruffed grouse","ruffed_grouse_resp",1,27.993,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5684",NA,"Somewhat difficult",NA,NA,2020-05-12 13:33:41,"1100","True","R_s6f2JMQ4kH5qiRP","5e63cacbe43f28152567f42b","147420",1976,"Male","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",44,0,1,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.791666666666667,36.835875,10,13,14,22,"a partridge","ruffed_grouse_resp",0.8,36.211,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5685","Somewhat untrustworthy","Somewhat difficult",13,"Some images were pixelated and difficult to see, and this is where I found the AI to be really useful. Also, with some breeds of animals and from my own knowledge, the suggestions provided helped weed out answers I thought were less likely.",2020-05-12 13:28:18,"1445","True","R_2l4NqWH3fRAK049","5ea9d5e7bd3d10131587b8f1","52830",1997,"Female","Some college","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",23,0,0,2,4,0.52,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.658333333333333,33.9057916666667,11,13,14,17,"pheasant","ruffed_grouse_resp",0.2,11.617,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5686","Somewhat trustworthy","Somewhat easy",5,NA,2020-05-12 13:37:23,"922","True","R_3pa7MxrBN0qUJQS","59810e621b41a2000174a321","774073",1986,"Female","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",34,0,0,4,2,0.2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,29.9359583333333,13,16,18,19,"partridge","ruffed_grouse_resp",1,8.978,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5687","Somewhat untrustworthy","Somewhat easy",20,NA,2020-05-12 13:39:24,"810","True","R_2U0fxe9LdRWxzXo","5ea57eb30db98655aea55a6d","727205",1984,"Male","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",36,0,1,2,2,0.8,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.625,26.062,14,18,21,22,"ruffed grouse","ruffed_grouse_resp",0.4,45.418,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5688",NA,"Extremely difficult",NA,"Some of the picture could only see the top of it",2020-05-12 13:35:40,"1130","True","R_1qfTRQGw6V0LFeO","5e71f8ed000785000965b3b2","250491",1986,"Female","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",34,0,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.666666666666667,26.7665,2,3,5,16,"bird","ruffed_grouse_resp",0.8,10.876,"category",0,0,0,0,1,"ruffed_grouse_category"
"5689","Somewhat trustworthy","Somewhat difficult",18,NA,2020-05-12 13:28:44,"1595","True","R_2ylsZekC91e3fDg","5da88f1d70f10e001479f062","826288",1978,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",42,1,0,4,4,0.72,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.75,61.0585833333333,16,17,18,20,"partridge","ruffed_grouse_resp",1,160.817,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5690","Somewhat trustworthy","Somewhat difficult",13,"If it would be possible to click on the image to zoom in would be good, there were also a number subjects that I just didn't know what they were.",2020-05-12 13:32:23,"1378","True","R_2wvFV08UOu348HH","5ea9cfe7386479120ae4ac13","941412",1999,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",21,0,1,4,4,0.52,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.566666666666667,36.2219166666667,12,14,16,17,"quail","ruffed_grouse_resp",0,75.279,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5691","Somewhat trustworthy","Somewhat difficult",15,NA,2020-05-12 13:36:01,"1188","True","R_1H02QufS3dymib3","5ea95e63a50bc303d6f765e9","775748",1998,"Female","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",22,1,0,4,4,0.6,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.833333333333333,34.1895416666667,6,8,10,14,"quail","ruffed_grouse_resp",1,36.492,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5692","I don't know","Somewhat easy",9,NA,2020-05-12 13:25:01,"1865","True","R_3jck4rI3tbUmBlf","591c4ba400beea000101b3a2","17993",1960,"Female","Some college","5AI_nobar","Yes","Yes","Spider Monkey","With All Possible Options",60,0,0,3,2,0.36,0,0,0,1,0,0,1,0,1,0,1,0,0,NA,NA,0,0.508333333333333,61.9110416666667,9,12,14,17,"quail","ruffed_grouse_resp",0.4,23.176,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5693","Somewhat untrustworthy","Extremely difficult",15,NA,2020-05-12 13:33:54,"1371","True","R_1jB2nZ2UL93J66m","5ead5bd43bba0602f201e86a","653233",1963,"Female","Some college","5AI_ABC","Yes","Yes","Spider Monkey","Be Specific",57,0,0,2,5,0.6,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,0,0.716666666666667,50.5969583333333,17,18,21,22,"ruffed grouse","ruffed_grouse_resp",0.4,26.623,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5694","Somewhat trustworthy","Somewhat easy",20,NA,2020-05-12 13:37:18,"1181","True","R_3FRMwMnpjI5xXxE","5853018801dad300015a70c2","987283",1975,"Male","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",45,1,1,4,2,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.708333333333333,38.046,13,16,19,19,"partridge","ruffed_grouse_resp",0.8,70.943,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5695","Somewhat trustworthy","Somewhat difficult",20,NA,2020-05-12 13:35:55,"1274","True","R_10qJ8rynODR5yMu","5c91fad394f7e600172f9d4a","17579",1977,"Female","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",43,0,0,4,4,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.733333333333333,46.9599166666667,12,15,16,16,"quail","ruffed_grouse_resp",0.2,371.107,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5696","Somewhat untrustworthy","Somewhat difficult",10,NA,2020-05-12 13:35:44,"1335","True","R_3OeTiYBjfTJcqgr","5d7fea714477a000012cc297","879015",1971,"Female","High School","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",49,0,0,2,4,0.4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.833333333333333,37.330125,12,15,17,19,"partridge","ruffed_grouse_resp",1,43.137,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5697","I don't know","Somewhat easy",20,"none",2020-05-12 13:36:11,"1314","True","R_1r6bhLnBddjB6yq","5e85a0213a32c319090feab4","828893",1981,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",39,0,1,3,2,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.566666666666667,43.6739166666667,13,15,17,19,"ruffed grouse","ruffed_grouse_resp",0.4,34.439,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5698","I don't know","Somewhat difficult",15,NA,2020-05-12 13:36:51,"1288","True","R_3NUoduB2nw0CAx4","5e3ab6618ea5a5000e9e3b6c","697433",1984,"Female","Less than high school","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",36,NA,0,3,4,0.6,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.7,44.5020416666667,11,14,16,19,"quail","ruffed_grouse_resp",0.8,44.518,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5699","Somewhat trustworthy","Somewhat easy",5,NA,2020-05-12 13:22:32,"2158","True","R_1CDA9zbNYv6O0Cj","5ac3c2d3a3ba7a0001b491df","96067",1990,"Male","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",30,1,1,4,2,0.2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,80.6012083333333,11,13,15,18,"partridge","ruffed_grouse_resp",0.8,14.611,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5700","Somewhat untrustworthy","Somewhat difficult",7,"challenging in an enjoyable way and allowed me to engage part of my brain that I don't exercise as much as I should.",2020-05-12 13:33:28,"1647","True","R_1mCACG8q0UzbFp4","5b7ffa12db11320001c4d0f5","183386",1969,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",51,1,0,2,4,0.28,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.891666666666667,55.0710416666667,13,15,17,18,"partridge","ruffed_grouse_resp",1,46.258,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5701",NA,"Somewhat difficult",NA,NA,2020-05-12 13:15:51,"2830","True","R_2X6BrUjFiiZpZRk","5bf0bf413c1b1c0001ce9336","234301",1989,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",31,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.791666666666667,71.799375,10,14,16,18,"partridge","ruffed_grouse_resp",1,67.653,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5702","Somewhat trustworthy","Somewhat easy",15,NA,2020-05-12 13:49:32,"832","True","R_25LXurmENXRQqa0","592533a116210d0001737634","907903",1979,"Female","Some college","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",41,0,0,4,2,0.6,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.683333333333333,22.7574583333333,15,17,19,19,"partridge","ruffed_grouse_resp",0.8,12.084,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5703","Somewhat trustworthy","Somewhat easy",10,NA,2020-05-12 13:40:24,"1404","True","R_1mPZVd1p9u7cAnO","5eaa11003593b81819e7c8e1","26264",1977,"Male","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",43,1,1,4,2,0.4,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.841666666666667,41.6415416666667,1,4,5,9,"game birds","ruffed_grouse_resp",1,53.355,"category",0,0,0,0,1,"ruffed_grouse_category"
"5704","Somewhat untrustworthy","Somewhat difficult",6,NA,2020-05-12 13:37:08,"1617","True","R_27aq07lbFMA52UK","5e6d7f4d52b4683490fede94","935997",1984,"Female","4 year degree","1AI_bar","Yes","Yes","Howler Monkey","Be Detailed",36,1,0,2,4,0.24,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0.716666666666667,51.063875,15,16,17,18,"partridge","ruffed_grouse_resp",0.6,26.666,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5705",NA,"Somewhat easy",NA,NA,2020-05-12 13:41:16,"1484","True","R_3eeiBObNDHqYgvr","5e979756281ba326b104d3e8","797242",1991,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",29,1,0,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.641666666666667,49.1755416666667,8,10,10,17,"a grouse","ruffed_grouse_resp",0.2,16.035,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5706","Somewhat trustworthy","Somewhat difficult",17,NA,2020-05-12 13:39:20,"875","True","R_2CeM16X041AjiBi","5601ab2ea66d100012d5c38a","745743",1983,"Male","High School","1AI_bar","Yes","Yes","Howler Monkey","Be Detailed",37,0,1,4,4,0.68,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0.625,30.963625,10,12,13,15,"partridge","ruffed_grouse_resp",1,10.762,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5707","Somewhat untrustworthy","Somewhat easy",5,NA,2020-05-12 13:37:18,"1002","True","R_1CqoUM5PZ50zF3n","55de39d004fec5001360760c","714333",1955,"Female","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",65,0,0,2,2,0.2,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.608333333333333,33.550125,12,14,17,20,"ruffed grouse","ruffed_grouse_resp",0.8,18.732,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5708",NA,"Somewhat difficult",NA,NA,2020-05-12 13:37:42,"979","True","R_C4zF0NnvBVnbmGR","5c95502b019bc100108a3016","739625",1987,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",33,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.483333333333333,34.6215416666667,7,11,12,17,"bird","ruffed_grouse_resp",0,14.342,"category",0,0,0,0,1,"ruffed_grouse_category"
"5709","Somewhat trustworthy","Somewhat easy",14,"none",2020-05-12 13:36:08,"1094","True","R_ZsfNsVhzrlVCdlD","5c608eae6539fe00016e2b0a","502753",1982,"Male","Some college","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",38,0,1,4,2,0.56,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,37.756375,16,17,18,21,"partridge","ruffed_grouse_resp",0.8,35.596,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5710","Somewhat untrustworthy","Somewhat difficult",13,NA,2020-05-12 13:35:44,"1135","True","R_1F4Un7XxuYaI1Y8","5c445a241ddd660001c9efa9","443152",1990,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",30,1,0,2,4,0.52,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.641666666666667,40.9405,16,18,19,22,"partridge","ruffed_grouse_resp",0.6,65.994,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5711","Somewhat untrustworthy","Somewhat difficult",21,NA,2020-05-12 13:36:56,"2775","True","R_1o0DfnbRY2tiXDb","5b0c690b444cef0001ca5904","977238",1970,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",50,1,0,2,4,0.84,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.808333333333333,102.925916666667,12,16,18,19,"partridge","ruffed_grouse_resp",0.6,51.398,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5712","Somewhat trustworthy","Somewhat difficult",18,NA,2020-05-12 13:39:53,"2599","True","R_3m1V6IE43eU9uha","5c6c1bb87a3f1a0001d4107e","204907",NA,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",NA,0,1,4,4,0.72,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.666666666666667,87.175625,11,13,15,18,"quail","ruffed_grouse_resp",0.2,42.385,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5713","I don't know","Extremely difficult",22,"It was difficult but i also interesting",2020-05-12 13:28:06,"2874","True","R_3qWPuinPCnEo9al","5e8b8769946721060772548d","209908",1996,"Female","High School","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",24,0,0,3,5,0.88,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.775,84.6993333333333,13,15,17,18,"partridge bird","ruffed_grouse_resp",0.8,60.558,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5714","Very untrustworthy","Extremely difficult",2,NA,2020-05-12 14:24:51,"654","True","R_1P6qmkp6NUw0t5M","5a5e2307f6c5170001952f95","307497",1995,"Female","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",25,1,0,1,5,0.08,0,0,1,0,0,0,1,0,1,1,0,1,1,0,2,0,0.508333333333333,20.2054583333333,12,16,18,20,"partridge","ruffed_grouse_resp",0.6,11.719,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5715","Somewhat untrustworthy","Somewhat difficult",15,NA,2020-05-12 15:00:17,"357","True","R_2tnWb4pI6D9tV2n","5dacfc47e8bf0200143c40b0","803240",1982,"Male","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",38,0,1,2,4,0.6,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.733333333333333,11.13825,12,15,17,19,"pheasant","ruffed_grouse_resp",0.6,9.562,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5716","Somewhat trustworthy","Somewhat difficult",23,NA,2020-05-12 15:00:15,"437","True","R_1HN9Hw3ykXomP97","5eb32ebbfa152212407f600f","198038",1983,"Female","4 year degree","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",37,1,0,4,4,0.92,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.716666666666667,10.539375,13,14,15,17,"partridge","ruffed_grouse_resp",0.8,7.206,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5717","Somewhat untrustworthy","Somewhat difficult",11,NA,2020-05-12 15:00:14,"740","True","R_2v1COPdT08ULT8x","5cc7b579ee8e8d00161bc298","530494",1990,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",30,1,0,2,4,0.44,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.533333333333333,24.635875,12,15,17,18,"partridge","ruffed_grouse_resp",0.4,57.953,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5718","Somewhat untrustworthy","Somewhat difficult",8,NA,2020-05-12 15:15:11,"472","True","R_1rokf9SzgXEjQHi","5c8cc920d169ac0017d981af","190307",1993,"Female","Some college","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",27,0,0,2,4,0.32,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.708333333333333,14.349875,11,14,16,18,"partridge","ruffed_grouse_resp",1,23.019,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5719",NA,"Somewhat difficult",NA,NA,2020-05-12 15:15:11,"603","True","R_2Pzndq85xrOa68I","5e576e085069e61204a85872","46887",2000,"Male","High School","Control","Yes","Yes","Howler Monkey","Be Specific",20,0,1,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.875,20.3744166666667,8,13,15,20,"falcon","ruffed_grouse_resp",0.4,18.828,"wrong",0,0,0,0,0,"ruffed_grouse_category"
"5720","Somewhat trustworthy","Somewhat easy",11,NA,2020-05-12 16:16:37,"676","True","R_1cZFxfGMBvNcG8E","5ea9f5f221f59617ad80f713","436665",2002,"Female","Less than high school","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",18,NA,0,4,2,0.44,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.633333333333333,22.1637916666667,17,19,20,21,"ruffed grouse","ruffed_grouse_resp",0.4,11.518,"correct",1,1,1,1,1,"ruffed_grouse_category"
"5721",NA,"Extremely difficult",NA,NA,2020-05-01 14:41:55,"515","True","R_dfXLTMVXpiMb9K1","58740807327dab000199e2b0","565062",1956,"Female","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",64,0,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.475,15.05525,6,9,11,20,"metronome","metronome_resp",0.6,8.423,"correct",1,1,1,1,1,"metronome_category"
"5722","Somewhat untrustworthy","Somewhat difficult",18,NA,2020-05-01 14:44:07,"550","True","R_2zOzRpFBOVQ2CPk","5b22378b60c40e000103a644","463944",1998,"Male","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",22,0,1,2,4,0.72,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.666666666666667,14.2698333333333,14,18,20,21,"metronome","metronome_resp",1,9.151,"correct",1,1,1,1,1,"metronome_category"
"5723","Somewhat untrustworthy","Somewhat easy",7,NA,2020-05-01 14:49:44,"255","True","R_10BngK9KEBwxDZG","5c8e8bed75696a001820d5eb","859669",1994,"Female","4 year degree","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",26,1,0,2,2,0.28,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.583333333333333,6.59791666666667,11,14,16,18,"metronome","metronome_resp",1,20.907,"correct",1,1,1,1,1,"metronome_category"
"5724","Somewhat untrustworthy","Somewhat difficult",7,NA,2020-05-01 14:48:41,"423","True","R_32RCjZaxsaUjtQZ","5d0a322690da3200017cac41","842053",1998,"Female","Some college","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",22,0,0,2,4,0.28,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.341666666666667,12.4551666666667,12,15,17,18,"metronome","metronome_resp",0.4,39.543,"correct",1,1,1,1,1,"metronome_category"
"5725","Somewhat trustworthy","Extremely easy",8,NA,2020-05-01 14:46:00,"661","True","R_ekwWGUxwzhyERBD","58c471683977190001f54327","817006",1970,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",50,1,0,4,1,0.32,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.633333333333333,21.364125,11,14,17,19,"metranome","metronome_resp",1,23.57,"correct",1,1,1,1,1,"metronome_category"
"5726",NA,"Somewhat difficult",NA,NA,2020-05-01 14:49:37,"499","True","R_2YfwIWkcbpaGDMs","5c2e21bf2c45d400014a9121","667",1976,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",44,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.508333333333333,16.9280416666667,3,6,10,19,"heart and sun dial","metronome_resp",0.2,37.761,"present",0,0,0,1,1,"metronome_category"
"5727","Somewhat trustworthy","Somewhat difficult",18,NA,2020-05-01 14:44:24,"904","True","R_3dXMEtAAnb9btiG","5c4a28e0b8f0e3000192feda","36094",1993,"Female","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",27,1,0,4,4,0.72,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.658333333333333,31.4169166666667,16,18,20,21,"metronome","metronome_resp",1,39.08,"correct",1,1,1,1,1,"metronome_category"
"5728","Somewhat untrustworthy","Somewhat difficult",8,NA,2020-05-01 14:52:02,"492","True","R_3femOvMlhAQlsfA","59ce5e24aeef3b0001021a58","802494",1985,"Female","Some college","5AI_bar","Yes","Yes","Spider Monkey","Be Specific",35,0,0,2,4,0.32,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2,0,0.575,16.1295416666667,10,15,17,21,"metronome","metronome_resp",0.6,37.807,"correct",1,1,1,1,1,"metronome_category"
"5729","Somewhat trustworthy","Somewhat easy",4,"The instructions were a little hard to understand",2020-05-01 14:43:08,"1351","True","R_r6mlXUKPAQawvm1","5eab263a1d4ec50e7aa250f2","498501",1997,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Detailed",23,0,1,4,2,0.16,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2,0,0.825,41.9520416666667,10,15,16,19,"a metronome in front of an image of a heart","metronome_resp",1,55.562,"correct",1,1,1,1,1,"metronome_category"
"5730","Somewhat trustworthy","Somewhat difficult",20,"none",2020-05-01 14:58:23,"672","True","R_3Pqbvyh7TNVJM8T","5a62141f13898300014b1ea6","818118",1996,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",24,1,0,4,4,0.8,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.791666666666667,16.8404583333333,10,13,15,18,"cello","metronome_resp",0.6,12.747,"wrong",0,0,0,0,0,"metronome_category"
"5731",NA,"Extremely difficult",NA,NA,2020-05-08 14:27:56,"365","True","R_RCYh9EY7qZfZ681","5ac68755fa3b4e0001737f38","29481",1985,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",35,1,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.233333333333333,11.323875,2,6,9,17,"heartbeat","metronome_resp",0,14.182,"present",0,0,0,1,1,"metronome_category"
"5732","Somewhat untrustworthy","Somewhat easy",10,NA,2020-05-08 14:27:13,"576","True","R_2dnbHyJFchSQYuJ","5e9368b94613916a1256cecc","201383",1999,"Female","2 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",21,0,0,2,2,0.4,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.608333333333333,18.47375,12,14,16,18,"pencil sharpener","metronome_resp",0,51.732,"wrong",0,0,0,0,0,"metronome_category"
"5733","Somewhat trustworthy","Somewhat easy",13,NA,2020-05-08 14:29:50,"444","True","R_2X7CgGYRmJZia18","5b292e641887d40001799556","3155",1998,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Detailed",22,1,0,4,2,0.52,0,1,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0.7,14.3222916666667,14,17,18,19,"metronome","metronome_resp",1,8.68,"correct",1,1,1,1,1,"metronome_category"
"5734","Somewhat untrustworthy","Somewhat easy",12,NA,2020-05-08 14:27:59,"570","True","R_2EE1AiJqwXXIwSD","5ea87cc7ae8c352b48ad68d9","694709",1972,"Male","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",48,1,1,2,2,0.48,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.9,18.2432916666667,13,15,17,18,"metronome","metronome_resp",0.8,12.771,"correct",1,1,1,1,1,"metronome_category"
"5735","Somewhat trustworthy","Somewhat difficult",12,"N/A",2020-05-08 14:33:17,"353","True","R_31XUfqfI9EGOmjD","5e8ce612d1ee0909a493975e","311520",1999,"Male","Some college","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",21,0,1,4,4,0.48,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.741666666666667,10.1080833333333,14,17,19,19,"metronome","metronome_resp",1,8.169,"correct",1,1,1,1,1,"metronome_category"
